date,total_value
2024-05-14,890552.3899999999
2024-05-15,904471.48
2024-05-16,902634.24
2024-05-17,902194.8999999999
2024-05-20,908485.45
2024-05-21,910262.78
2024-05-22,910083.05
2024-05-23,905989.2
2024-05-24,914556.3300000001
2024-05-28,918011.1399999999
2024-05-29,911540.8600000001
2024-05-30,901775.53
2024-05-31,900098.05
2024-06-03,904930.79
2024-06-04,907407.0700000001
2024-06-05,925699.5899999999
2024-06-06,925380.0700000001
2024-06-07,924561.3
2024-06-10,928295.69
2024-06-11,934666.1199999999
2024-06-12,946907.73
2024-06-13,952040.02
2024-06-14,956972.6100000001
2024-06-17,968695.0
2024-06-18,968994.55
2024-06-20,961525.77
2024-06-21,958949.6399999999
2024-06-24,946528.3
2024-06-25,957352.04
2024-06-26,959329.0700000001
2024-06-27,961805.3500000001
2024-06-28,956812.8500000001
2024-07-01,962424.4199999999
2024-07-02,972529.24
2024-07-03,980637.06
2024-07-05,990861.7
2024-07-08,993218.1599999999
2024-07-09,994076.8699999999
2024-07-10,1004441.3
2024-07-11,982414.3899999999
2024-07-12,988185.72
2024-07-15,990841.73
2024-07-16,991221.1599999999
2024-07-17,962124.8699999999
2024-07-18,957571.71
2024-07-19,949084.46
2024-07-22,963223.22
2024-07-23,959828.3200000001
2024-07-24,925400.04
2024-07-25,915195.3699999999
2024-07-26,924581.27
2024-07-29,926438.48
2024-07-30,913717.5899999999
2024-07-31,940756.97
2024-08-01,917971.2
2024-08-02,896183.9299999999
2024-08-05,869464.0700000001
2024-08-06,877771.5899999999
2024-08-07,868265.8699999999
2024-08-08,894825.97
2024-08-09,899498.95
2024-08-12,901436.04
2024-08-13,923802.44
2024-08-14,924101.99
2024-08-15,947446.9199999999
2024-08-16,948665.0899999999
2024-08-19,961126.3699999999
2024-08-20,959109.3999999999
2024-08-21,963582.6799999999
2024-08-22,948305.6300000001
2024-08-23,958590.1799999999
2024-08-26,949284.1599999999
2024-08-27,952119.8999999999
2024-08-28,941316.1300000001
2024-08-29,939938.2
2024-08-30,951141.3699999999
2024-09-03,922264.75
2024-09-04,919868.3500000001
2024-09-05,920727.06
2024-09-06,896064.1100000001
2024-09-09,907586.8
2024-09-10,915974.2
2024-09-11,935864.3200000001
2024-09-12,945050.52
2024-09-13,949284.1599999999
2024-09-16,945090.46
2024-09-17,945589.71
2024-09-18,941495.8600000001
2024-09-19,965300.1000000001
2024-09-20,963462.8600000001
2024-09-23,964661.06
2024-09-24,969314.0700000001
2024-09-25,970212.72
2024-09-26,977501.77
2024-09-27,972069.9299999999
2024-09-30,974705.97
2024-10-01,961126.3699999999
2024-10-02,962484.3300000001
2024-10-03,961765.4099999999
2024-10-04,973208.22
2024-10-07,962783.8800000001
2024-10-08,977162.28
2024-10-09,984850.73
2024-10-10,983732.4099999999
2024-10-11,985270.1000000001
2024-10-14,993537.6799999999
2024-10-15,980257.6300000001
2024-10-16,980377.45
2024-10-17,981056.4299999999
2024-10-18,987486.77
2024-10-21,989383.9199999999
2024-10-22,990462.3
2024-10-23,975285.1000000001
2024-10-24,983193.22
2024-10-25,989184.22
2024-10-28,989343.98
2024-10-29,998849.7
2024-10-30,991301.04
2024-10-31,966278.6300000001
2024-11-01,973427.8899999999
2024-11-04,970592.1499999999
2024-11-05,982973.55
2024-11-06,1009673.44
2024-11-07,1025569.5599999998
2024-11-08,1026767.76
2024-11-11,1026168.6600000001
2024-11-12,1024311.45
2024-11-13,1022993.4299999999
2024-11-14,1015884.1100000001
2024-11-15,991680.47
2024-11-18,998570.1199999999
2024-11-19,1005439.8
2024-11-20,1004860.6699999999
2024-11-21,1008475.24
2024-11-22,1010092.81
2024-11-25,1011690.4099999999
2024-11-26,1017122.25
2024-11-27,1009114.28
2024-11-29,1017980.96
2024-12-02,1029064.3099999998
2024-12-03,1032219.5700000001
2024-12-04,1044980.3999999999
2024-12-05,1042084.75
2024-12-06,1051410.74
2024-12-09,1043223.04
2024-12-10,1039668.3800000001
2024-12-11,1058280.42
2024-12-12,1051450.68
2024-12-13,1059498.5899999999
2024-12-16,1074755.67
2024-12-17,1070022.7799999998
2024-12-18,1031420.77
2024-12-19,1026827.6699999999
2024-12-20,1035794.2
2024-12-23,1044201.5700000001
2024-12-24,1058360.3
2024-12-26,1057641.38
2024-12-27,1043582.5
2024-12-30,1029703.3500000001
2024-12-31,1020956.49
2025-01-02,1018959.49
2025-01-03,1035634.4400000002
2025-01-06,1047536.5599999998
2025-01-07,1028844.6399999999
2025-01-08,1029024.3699999999
2025-01-10,1012888.6100000001
2025-01-13,1009633.5
2025-01-14,1008674.94
2025-01-15,1031880.0800000001
2025-01-16,1024650.9400000002
2025-01-17,1041944.96
2025-01-21,1048055.7799999998
2025-01-22,1061455.65
2025-01-23,1063712.26
2025-01-24,1057701.29
2025-01-27,1026907.55
2025-01-28,1042084.75
2025-01-29,1040127.6900000002
2025-01-30,1044561.0299999998
2025-01-31,1043043.3099999998
2025-02-03,1034695.8500000001
2025-02-04,1047396.77
2025-02-05,1052149.63
2025-02-06,1057641.38
2025-02-07,1044301.4199999999
2025-02-10,1056942.43
2025-02-11,1054426.21
2025-02-12,1055045.2799999998
2025-02-13,1070222.48
2025-02-14,1074715.73
2025-02-18,1077152.0699999998
2025-02-19,1077451.6199999999
2025-02-20,1072878.49
2025-02-21,1050611.94
2025-02-24,1038210.5700000001
2025-02-25,1025130.2200000002
2025-02-26,1027606.5
2025-02-27,999069.3699999999
2025-02-28,1014845.6699999999
2025-03-03,992639.03
2025-03-04,989643.53
2025-03-05,1002544.1499999999
2025-03-06,974965.5800000001
2025-03-07,982134.81
2025-03-10,944071.99
2025-03-11,941815.3800000001
2025-03-12,952439.4199999999
2025-03-13,935305.1599999999
2025-03-14,957911.2
2025-03-17,964121.8699999999
2025-03-18,947686.56
2025-03-19,960367.51
2025-03-20,957112.3999999999
2025-03-21,960267.6599999999
2025-03-24,979878.2
2025-03-25,985469.8
2025-03-26,967337.04
2025-03-27,961825.3200000001
2025-03-28,936503.3600000001
2025-03-31,936463.4199999999
2025-04-01,944012.0800000001
2025-04-02,950901.73
2025-04-03,899998.2
2025-04-04,844102.1699999999
2025-04-07,846139.1100000001
2025-04-08,830902.0
2025-04-09,930632.1799999999
2025-04-10,891051.6399999999
2025-04-11,907466.98
2025-04-14,913617.74
2025-04-15,914636.21
2025-04-16,887057.6399999999
2025-04-17,886897.8800000001
2025-04-21,864950.8500000001
2025-04-22,887656.74
2025-04-23,907786.5
2025-04-24,933328.1300000001
2025-04-25,943732.5
2025-04-28,943432.95
2025-04-29,949663.5899999999
2025-04-30,949543.77
2025-05-01,961945.1399999999
2025-05-02,976223.69
2025-05-05,970432.3899999999
2025-05-06,961405.95
2025-05-07,965180.28
2025-05-08,975145.31
2025-05-09,974506.27
2025-05-12,1014206.6300000001
2025-05-13,1029663.4100000001
2025-05-14,1035834.1399999999
2025-05-15,1036972.4299999999
2025-05-16,1041485.6499999999
2025-05-19,1042484.1499999999
2025-05-20,1039009.3699999999
2025-05-21,1024571.0599999998
2025-05-22,1026488.1799999999
2025-05-23,1016982.46
2025-05-27,1040906.52
2025-05-28,1036293.45
2025-05-29,1038330.3899999999
2025-05-30,1036692.8500000001
2025-06-02,1044880.55
2025-06-03,1053048.2799999998
2025-06-04,1055983.8699999999
2025-06-05,1048035.8099999998
2025-06-06,1058280.42
2025-06-09,1059838.08
2025-06-10,1066847.55
2025-06-11,1063252.95
2025-06-12,1065749.2
2025-06-13,1052369.3
2025-06-16,1067007.3099999998
2025-06-17,1056602.94
2025-06-18,1056423.21
2025-06-20,1052109.69
2025-06-23,1061735.23
2025-06-24,1077970.8399999999
2025-06-25,1080726.7
2025-06-26,1090831.52
2025-06-27,1094565.91
2025-06-30,1101655.26
2025-07-01,1092369.21
2025-07-02,1099977.7799999998
2025-07-03,1110801.52
2025-07-07,1102434.0899999999
2025-07-08,1103053.16
2025-07-09,1110861.43
2025-07-10,1109263.83
2025-07-11,1106767.58
2025-07-14,1110781.55
2025-07-15,1111800.02
2025-07-16,1112938.3099999998
2025-07-17,1121944.7799999998
2025-07-18,1120866.4
2025-07-21,1126677.67
2025-07-22,1120846.43
2025-07-23,1125958.7499999998
2025-07-24,1128355.15
2025-07-25,1131071.0699999998
2025-07-28,1134605.76
2025-07-29,1132848.4
2025-07-30,1134366.1199999999
2025-07-31,1128355.15
2025-08-01,1106128.54
2025-08-04,1126537.88
2025-08-05,1118889.3699999999
2025-08-06,1132968.22
2025-08-07,1136802.46
2025-08-08,1147406.5299999998
2025-08-11,1144011.63
2025-08-12,1158390.0299999998
2025-08-13,1158969.16
2025-08-14,1158070.51
2025-08-15,1152978.16
2025-08-18,1152518.8499999999
2025-08-19,1136882.3399999999
2025-08-20,1130132.48
2025-08-21,1124900.3399999999
2025-08-22,1142254.27
2025-08-25,1138959.22
2025-08-26,1143532.3499999999
2025-08-27,1145289.71
2025-08-28,1152458.94
2025-08-29,1139118.98
2025-09-02,1129573.3199999998
2025-09-03,1138459.97
2025-09-04,1148764.49
2025-09-05,1150421.9999999998
2025-09-08,1156033.5699999998
2025-09-09,1159308.65
2025-09-10,1159688.08
2025-09-11,1166437.94
2025-09-12,1171590.2
2025-09-15,1181615.14
2025-09-16,1180616.64
2025-09-17,1178260.18
2025-09-18,1188884.22
2025-09-19,1196932.13
2025-09-22,1202623.58
2025-09-23,1194635.58
2025-09-24,1190441.88
2025-09-25,1185309.5899999999
2025-09-26,1190182.27
2025-09-29,1195693.99
2025-09-30,1198969.0699999998
2025-10-01,1204720.43
2025-10-02,1209672.99
2025-10-03,1204580.64
2025-10-06,1213627.05
2025-10-07,1207236.65
2025-10-08,1221075.86
2025-10-09,1219598.08
2025-10-10,1177261.68
2025-10-13,1202244.15
2025-10-14,1194236.18
2025-10-15,1202663.52
2025-10-16,1198210.21
2025-10-17,1206078.39
2025-10-20,1221275.5599999998
2025-10-21,1220956.04
2025-10-22,1209193.71
2025-10-23,1219358.44
2025-10-24,1232378.88
2025-10-27,1254325.91
2025-10-28,1263971.42
2025-10-29,1269662.8699999999
2025-10-30,1250252.0299999998
2025-10-31,1256282.97
2025-11-03,1262293.94
2025-11-04,1236672.43
2025-11-05,1244720.3399999999
2025-11-06,1221535.17
2025-11-07,1217680.96
2025-11-10,1244620.49
2025-11-11,1241305.47
2025-11-12,1240326.94
2025-11-13,1215004.98
2025-11-14,1215923.5999999999
2025-11-17,1205539.2
2025-11-18,1190861.2499999998
2025-11-19,1197970.5699999998
2025-11-20,1169613.17
2025-11-21,1178399.97
2025-11-24,1208534.7
2025-11-25,1215983.51
2025-11-26,1226727.3699999999
2025-11-28,1236672.43
2025-12-01,1232518.67
2025-12-02,1242164.18
2025-12-03,1245199.6199999999
2025-12-04,1244041.36
2025-12-05,1249113.74
2025-12-08,1246717.3399999999
2025-12-09,1248255.0299999998
2025-12-10,1253367.3499999999
2025-12-11,1249313.44
2025-12-12,1225429.3199999998
